osmid,y,x,highway,street_count,junction,geometry
2218064828,13.0613253,80.2675525,,3,,POINT (80.2675525 13.0613253)
2218064829,13.0613557,80.2673719,,3,,POINT (80.2673719 13.0613557)
2218064837,13.0614134,80.2739578,,1,,POINT (80.2739578 13.0614134)
2218064846,13.0617345,80.272797,,1,,POINT (80.272797 13.0617345)
2218064858,13.0620555,80.2737964,,3,,POINT (80.2737964 13.0620555)
2218064898,13.0628395,80.2649231,,1,,POINT (80.2649231 13.0628395)
2218064899,13.0628993,80.2678835,,1,,POINT (80.2678835 13.0628993)
2218064922,13.0639133,80.2715744,,3,,POINT (80.2715744 13.0639133)
2218064958,13.064558,80.2773476,,1,,POINT (80.2773476 13.064558)
2218065104,13.0648267,80.2749895,,1,,POINT (80.2749895 13.0648267)
2218065114,13.0648717,80.2760355,,3,,POINT (80.2760355 13.0648717)
2218065116,13.0648824,80.275768,,1,,POINT (80.275768 13.0648824)
2218065131,13.0650826,80.27259,,1,,POINT (80.27259 13.0650826)
2218065133,13.0650288,80.2730369,,1,,POINT (80.2730369 13.0650288)
2218065144,13.0652355,80.2750076,,3,,POINT (80.2750076 13.0652355)
2218065153,13.0652469,80.2728482,,1,,POINT (80.2728482 13.0652469)
2218065173,13.0654625,80.2728799,,3,,POINT (80.2728799 13.0654625)
2218065175,13.0654669,80.2728018,,3,,POINT (80.2728018 13.0654669)
2218065177,13.0654678,80.2726603,,3,,POINT (80.2726603 13.0654678)
2218065179,13.0654829,80.2725737,,3,,POINT (80.2725737 13.0654829)
2218065181,13.0656746,80.2732522,,1,,POINT (80.2732522 13.0656746)
2218065183,13.0658964,80.2728489,,1,,POINT (80.2728489 13.0658964)
2218065185,13.0659035,80.2731135,,1,,POINT (80.2731135 13.0659035)
2218065187,13.0659227,80.2726012,,1,,POINT (80.2726012 13.0659227)
2218266262,13.0335097,80.2516257,,3,,POINT (80.2516257 13.0335097)
2218266267,13.033537,80.2521403,,3,,POINT (80.2521403 13.033537)
2218266273,13.034662,80.2506795,,3,,POINT (80.2506795 13.034662)
2218266277,13.0367977,80.2534344,,3,,POINT (80.2534344 13.0367977)
2218266278,13.0371146,80.2535636,,1,,POINT (80.2535636 13.0371146)
2218266279,13.0374249,80.2476873,,1,,POINT (80.2476873 13.0374249)
2218266280,13.0374245,80.2508186,,1,,POINT (80.2508186 13.0374245)
2218266281,13.0376476,80.2477138,,3,,POINT (80.2477138 13.0376476)
2218266285,13.0379666,80.2499769,,1,,POINT (80.2499769 13.0379666)
2218266286,13.0380618,80.2508849,,1,,POINT (80.2508849 13.0380618)
2218266288,13.0381578,80.2505613,,3,,POINT (80.2505613 13.0381578)
2218266289,13.0384955,80.2534564,,3,,POINT (80.2534564 13.0384955)
2218266306,13.0394896,80.2491893,,3,,POINT (80.2491893 13.0394896)
2218266308,13.0399295,80.2492175,,1,,POINT (80.2492175 13.0399295)
2218345758,13.0118888,80.2484713,,1,,POINT (80.2484713 13.0118888)
2218345768,13.0124323,80.2479627,,3,,POINT (80.2479627 13.0124323)
2218345771,13.0125098,80.2485231,,3,,POINT (80.2485231 13.0125098)
2218345781,13.0133463,80.2487961,,1,,POINT (80.2487961 13.0133463)
2218345800,13.013681,80.2474518,,1,,POINT (80.2474518 13.013681)
2218345819,13.0143899,80.2490091,,3,,POINT (80.2490091 13.0143899)
2218345822,13.0147916,80.2433857,,1,,POINT (80.2433857 13.0147916)
2218345836,13.0150616,80.2470722,,1,,POINT (80.2470722 13.0150616)
2218345850,13.0154513,80.2347918,,1,,POINT (80.2347918 13.0154513)
2218345855,13.0155236,80.2438202,,1,,POINT (80.2438202 13.0155236)
2218345862,13.0157208,80.2480894,,3,,POINT (80.2480894 13.0157208)
2218345867,13.0158267,80.2439283,,3,,POINT (80.2439283 13.0158267)
2218345874,13.0159968,80.2447986,,3,,POINT (80.2447986 13.0159968)
2218345876,13.0160609,80.2472345,,1,,POINT (80.2472345 13.0160609)
2218345890,13.0165101,80.2481415,,3,,POINT (80.2481415 13.0165101)
2218345989,13.0175525,80.2424683,,1,,POINT (80.2424683 13.0175525)
2218346016,13.0180704,80.243379,,3,,POINT (80.243379 13.0180704)
2218346022,13.0180958,80.2473683,,1,,POINT (80.2473683 13.0180958)
2218346026,13.0181667,80.2426242,,3,,POINT (80.2426242 13.0181667)
2218346030,13.0182825,80.2469052,,3,,POINT (80.2469052 13.0182825)
2218346036,13.0184616,80.2444944,,3,,POINT (80.2444944 13.0184616)
2218346037,13.0184394,80.2447665,,3,,POINT (80.2447665 13.0184394)
2218346060,13.0194599,80.2425638,,3,,POINT (80.2425638 13.0194599)
2218346064,13.0196646,80.2446255,,1,,POINT (80.2446255 13.0196646)
2218346065,13.0197351,80.2442127,,1,,POINT (80.2442127 13.0197351)
2218346081,13.0212081,80.2407064,,3,,POINT (80.2407064 13.0212081)
2218346084,13.0213908,80.2401414,,1,,POINT (80.2401414 13.0213908)
2218346145,13.0257891,80.2428211,,1,,POINT (80.2428211 13.0257891)
2221603047,13.0207398,80.1664709,,1,,POINT (80.1664709 13.0207398)
2221603063,13.020832,80.1662379,,3,,POINT (80.1662379 13.020832)
2221603069,13.0209239,80.1662915,,3,,POINT (80.1662915 13.0209239)
2221603082,13.0209536,80.1667622,,3,,POINT (80.1667622 13.0209536)
2225197726,13.1089429,80.1540441,,3,,POINT (80.1540441 13.1089429)
2225197727,13.1090032,80.1532406,,3,,POINT (80.1532406 13.1090032)
2225197729,13.1091623,80.1525206,,3,,POINT (80.1525206 13.1091623)
2225197730,13.1091622,80.1540862,,3,,POINT (80.1540862 13.1091622)
2225197734,13.109675,80.1541726,,3,,POINT (80.1541726 13.109675)
2225197735,13.1098387,80.153064,,3,,POINT (80.153064 13.1098387)
2225197737,13.1103879,80.154368,,4,,POINT (80.154368 13.1103879)
2225197738,13.1104944,80.1532268,,3,,POINT (80.1532268 13.1104944)
2225197741,13.1109786,80.1540021,,3,,POINT (80.1540021 13.1109786)
2225197742,13.1110466,80.1531928,,3,,POINT (80.1531928 13.1110466)
2225197746,13.1115316,80.1530774,,3,,POINT (80.1530774 13.1115316)
2225197747,13.111593,80.1561539,,3,,POINT (80.1561539 13.111593)
2225197748,13.1116854,80.1541547,,1,,POINT (80.1541547 13.1116854)
2225197751,13.1117058,80.1576664,,3,,POINT (80.1576664 13.1117058)
2225197756,13.1118358,80.15608,,3,,POINT (80.15608 13.1118358)
2225197760,13.1121273,80.154855,,3,,POINT (80.154855 13.1121273)
2225197764,13.1124613,80.1558066,,3,,POINT (80.1558066 13.1124613)
2225197765,13.1124852,80.1537407,,3,,POINT (80.1537407 13.1124852)
2225197767,13.1129362,80.1556581,,3,,POINT (80.1556581 13.1129362)
2225197769,13.1131368,80.1540494,,3,,POINT (80.1540494 13.1131368)
2225197772,13.1133045,80.158488,,1,,POINT (80.158488 13.1133045)
2225197781,13.1138827,80.1561147,,3,,POINT (80.1561147 13.1138827)
2225197783,13.1145759,80.1562883,,3,,POINT (80.1562883 13.1145759)
2225197784,13.1146336,80.1552729,,3,,POINT (80.1552729 13.1146336)
2225197785,13.1146928,80.1575342,,3,,POINT (80.1575342 13.1146928)
2225197787,13.1149006,80.1580079,,1,,POINT (80.1580079 13.1149006)
2225197789,13.115,80.1574087,,3,,POINT (80.1574087 13.115)
2225197791,13.1152055,80.1574233,,3,,POINT (80.1574233 13.1152055)
2225197792,13.1152971,80.1580524,,1,,POINT (80.1580524 13.1152971)
2225197794,13.1152791,80.1566533,,3,,POINT (80.1566533 13.1152791)
2225197795,13.1153517,80.1574531,,3,,POINT (80.1574531 13.1153517)
2225197797,13.1153521,80.1555276,,4,,POINT (80.1555276 13.1153521)
2225197798,13.1154673,80.1551069,,3,,POINT (80.1551069 13.1154673)
2225197801,13.1156419,80.1588027,,3,,POINT (80.1588027 13.1156419)
2225197804,13.1157096,80.1578316,,3,,POINT (80.1578316 13.1157096)
2225197805,13.1157507,80.1575207,,3,,POINT (80.1575207 13.1157507)
2225197807,13.1158131,80.1568519,,3,,POINT (80.1568519 13.1158131)
2225197809,13.1159778,80.1564783,,1,,POINT (80.1564783 13.1159778)
2225197810,13.1161063,80.1579077,,1,,POINT (80.1579077 13.1161063)
2225197814,13.116252,80.1569905,,3,,POINT (80.1569905 13.116252)
2225197815,13.1163729,80.1555218,,3,,POINT (80.1555218 13.1163729)
2225197816,13.1163074,80.1570034,,3,,POINT (80.1570034 13.1163074)
2225197819,13.1167705,80.1573634,,3,,POINT (80.1573634 13.1167705)
2225197820,13.1168286,80.1571795,,3,,POINT (80.1571795 13.1168286)
2225197821,13.1167156,80.158452,,1,,POINT (80.158452 13.1167156)
2225197822,13.1168835,80.1580084,,1,,POINT (80.1580084 13.1168835)
2225197823,13.1171372,80.1574826,,3,,POINT (80.1574826 13.1171372)
2225197829,13.1174862,80.1578183,,3,,POINT (80.1578183 13.1174862)
2225197830,13.1175492,80.1575659,,3,,POINT (80.1575659 13.1175492)
2225197831,13.1175637,80.1591772,,3,,POINT (80.1591772 13.1175637)
2225197833,13.1177481,80.1576267,,3,,POINT (80.1576267 13.1177481)
2225197834,13.1183997,80.1581383,,3,,POINT (80.1581383 13.1183997)
2225197835,13.1184105,80.1585846,,3,,POINT (80.1585846 13.1184105)
2225257185,13.111115,80.2494177,,3,,POINT (80.2494177 13.111115)
2225257198,13.1311089,80.2409982,,1,,POINT (80.2409982 13.1311089)
2225257202,13.1315458,80.2410842,,3,,POINT (80.2410842 13.1315458)
2225257203,13.1315872,80.2414499,,3,,POINT (80.2414499 13.1315872)
2227613418,13.1107385,80.2549826,,3,,POINT (80.2549826 13.1107385)
2227613434,13.1196964,80.2678521,,3,,POINT (80.2678521 13.1196964)
2227644171,13.1174958,80.2391301,,3,,POINT (80.2391301 13.1174958)
2227644183,13.1191182,80.2392542,,1,,POINT (80.2392542 13.1191182)
2227644185,13.1261624,80.2290872,,4,,POINT (80.2290872 13.1261624)
2227760329,13.0974905,80.197356,,3,,POINT (80.197356 13.0974905)
2227760332,13.0978352,80.1973695,,3,,POINT (80.1973695 13.0978352)
2227760337,13.0998709,80.1978118,,1,,POINT (80.1978118 13.0998709)
2227760347,13.1018208,80.209132,,3,,POINT (80.209132 13.1018208)
2227760350,13.1021432,80.208582,,3,,POINT (80.208582 13.1021432)
2227760354,13.1027731,80.2088054,,3,,POINT (80.2088054 13.1027731)
2227760355,13.1029941,80.208108,,3,,POINT (80.208108 13.1029941)
2227760359,13.1046792,80.2011347,,1,,POINT (80.2011347 13.1046792)
2227760360,13.1048159,80.2019961,,3,,POINT (80.2019961 13.1048159)
2227760363,13.1048486,80.2032709,,1,,POINT (80.2032709 13.1048486)
2227760365,13.1049251,80.2032012,,3,,POINT (80.2032012 13.1049251)
2227760368,13.1050988,80.2011554,,3,,POINT (80.2011554 13.1050988)
2227760369,13.1051316,80.2017285,,3,,POINT (80.2017285 13.1051316)
2227760370,13.105261,80.2020636,,3,,POINT (80.2020636 13.105261)
2227760372,13.1053543,80.2037036,,3,,POINT (80.2037036 13.1053543)
2227760373,13.1054324,80.205326,,3,,POINT (80.205326 13.1054324)
2227760374,13.1053631,80.2011636,,3,,POINT (80.2011636 13.1053631)
2227760375,13.1054037,80.2015029,,3,,POINT (80.2015029 13.1054037)
2227760376,13.1054925,80.203315,,3,,POINT (80.203315 13.1054925)
2227760379,13.1057027,80.2012846,,3,,POINT (80.2012846 13.1057027)
2227760380,13.1057015,80.2035838,,3,,POINT (80.2035838 13.1057015)
2227760382,13.1058521,80.2038948,,3,,POINT (80.2038948 13.1058521)
2227760384,13.1059666,80.2029377,,3,,POINT (80.2029377 13.1059666)
2227760385,13.1061694,80.2031853,,3,,POINT (80.2031853 13.1061694)
2227760386,13.1063777,80.2034575,,3,,POINT (80.2034575 13.1063777)
2227760387,13.1108476,80.2183094,,1,,POINT (80.2183094 13.1108476)
2227760388,13.1108908,80.2179586,,4,,POINT (80.2179586 13.1108908)
2228243488,13.116108,80.1602071,,3,,POINT (80.1602071 13.116108)
2228243489,13.116165,80.1598015,,3,,POINT (80.1598015 13.116165)
2228243491,13.116742,80.1603184,,3,,POINT (80.1603184 13.116742)
2228243493,13.116805,80.1598843,,3,,POINT (80.1598843 13.116805)
2228243495,13.1175002,80.1609659,,3,,POINT (80.1609659 13.1175002)
2228243506,13.1182195,80.1628777,,3,,POINT (80.1628777 13.1182195)
2228243510,13.1182488,80.1631002,,3,,POINT (80.1631002 13.1182488)
2228243512,13.1182531,80.1617423,,3,,POINT (80.1617423 13.1182531)
2228243516,13.1182394,80.1639306,,3,,POINT (80.1639306 13.1182394)
2228243518,13.1183512,80.1611152,,3,,POINT (80.1611152 13.1183512)
2228243520,13.1184026,80.1585238,,3,,POINT (80.1585238 13.1184026)
2228243529,13.1186064,80.1628001,,3,,POINT (80.1628001 13.1186064)
2228243535,13.1187486,80.1633921,,3,,POINT (80.1633921 13.1187486)
2228243537,13.1187645,80.1640144,,3,,POINT (80.1640144 13.1187645)
2228243546,13.1191113,80.1640468,,3,,POINT (80.1640468 13.1191113)
2228243548,13.1191353,80.1610478,,3,,POINT (80.1610478 13.1191353)
2228243550,13.1191472,80.1634622,,3,,POINT (80.1634622 13.1191472)
2228243552,13.1191974,80.1631134,,1,,POINT (80.1631134 13.1191974)
2228243554,13.1192319,80.1625449,,4,,POINT (80.1625449 13.1192319)
2228243558,13.119305,80.1608838,,3,,POINT (80.1608838 13.119305)
2228243561,13.1194648,80.1640807,,1,,POINT (80.1640807 13.1194648)
2228243566,13.1196395,80.1601185,,3,,POINT (80.1601185 13.1196395)
2228243569,13.1197461,80.1625612,,3,,POINT (80.1625612 13.1197461)
2228243570,13.1197497,80.1635347,,4,,POINT (80.1635347 13.1197497)
2228243573,13.1199826,80.1613891,,4,,POINT (80.1613891 13.1199826)
2228243575,13.1199321,80.1591807,,3,,POINT (80.1591807 13.1199321)
2228243578,13.1201169,80.1635611,,3,,POINT (80.1635611 13.1201169)
2228243580,13.1201173,80.1625782,,3,,POINT (80.1625782 13.1201173)
2228243582,13.1201394,80.1586971,,3,,POINT (80.1586971 13.1201394)
2228243585,13.1202861,80.1619958,,4,,POINT (80.1619958 13.1202861)
2228243590,13.1202964,80.1599941,,3,,POINT (80.1599941 13.1202964)
2228243596,13.1204982,80.1581282,,3,,POINT (80.1581282 13.1204982)
2228243598,13.1206005,80.1625976,,4,,POINT (80.1625976 13.1206005)
2228243602,13.1205988,80.1636035,,3,,POINT (80.1636035 13.1205988)
2228243605,13.1208624,80.1582854,,3,,POINT (80.1582854 13.1208624)
2228243607,13.1209034,80.1601278,,3,,POINT (80.1601278 13.1209034)
2228243608,13.1212398,80.1626997,,3,,POINT (80.1626997 13.1212398)
2228243610,13.1212319,80.163632,,3,,POINT (80.163632 13.1212319)
2228283728,13.1098406,80.1561033,,3,,POINT (80.1561033 13.1098406)
2228283731,13.1099315,80.1558686,,3,,POINT (80.1558686 13.1099315)
2228283737,13.1111728,80.15638,,3,,POINT (80.15638 13.1111728)
2230723845,12.961874,80.2031495,,3,,POINT (80.2031495 12.961874)
2230737555,12.9554466,80.2113798,,3,,POINT (80.2113798 12.9554466)
2230737556,12.9557156,80.2106827,,3,,POINT (80.2106827 12.9557156)
2230737581,12.9598221,80.2007302,,1,,POINT (80.2007302 12.9598221)
2230737585,12.960154,80.2074605,,4,,POINT (80.2074605 12.960154)
2230737590,12.9605967,80.2125311,,3,,POINT (80.2125311 12.9605967)
2230737596,12.9609672,80.2009288,,3,,POINT (80.2009288 12.9609672)
2230737599,12.9612011,80.212808,,3,,POINT (80.212808 12.9612011)
2230737600,12.9612313,80.2102635,,3,,POINT (80.2102635 12.9612313)
2230737610,12.9617068,80.2104214,,3,,POINT (80.2104214 12.9617068)
2230737613,12.96176,80.2105092,,3,,POINT (80.2105092 12.96176)
2230781224,12.9623602,80.2144653,,1,,POINT (80.2144653 12.9623602)
2230781226,12.9623937,80.213302,,3,,POINT (80.213302 12.9623937)
2230781229,12.9624839,80.2146508,,1,,POINT (80.2146508 12.9624839)
2230781231,12.9627338,80.2148093,,1,,POINT (80.2148093 12.9627338)
2230781237,12.9630015,80.2135533,,3,,POINT (80.2135533 12.9630015)
2230781240,12.9633291,80.2004118,,3,,POINT (80.2004118 12.9633291)
2230781242,12.9633833,80.199683,,3,,POINT (80.199683 12.9633833)
2230781249,12.9660401,80.200833,,1,,POINT (80.200833 12.9660401)
2230781252,12.9661392,80.197429,,3,,POINT (80.197429 12.9661392)
2230781255,12.9661428,80.2002484,,4,,POINT (80.2002484 12.9661428)
2230781258,12.9662344,80.1995879,,3,,POINT (80.1995879 12.9662344)
2230781266,12.9664835,80.1983133,,3,,POINT (80.1983133 12.9664835)
2230781272,12.9672036,80.1976313,,3,,POINT (80.1976313 12.9672036)
2230781275,12.9677016,80.1985241,,3,,POINT (80.1985241 12.9677016)
2230781278,12.9677371,80.201464,,1,,POINT (80.201464 12.9677371)
2230781281,12.9677852,80.2004096,,3,,POINT (80.2004096 12.9677852)
2230781283,12.9678437,80.1975969,,3,,POINT (80.1975969 12.9678437)
2230781286,12.9681518,80.2013319,,1,,POINT (80.2013319 12.9681518)
2230781289,12.9681806,80.2004378,,3,,POINT (80.2004378 12.9681806)
2230781292,12.9681737,80.1985614,,3,,POINT (80.1985614 12.9681737)
2230781298,12.9682418,80.2000118,,3,,POINT (80.2000118 12.9682418)
2230781301,12.9682824,80.1976928,,4,,POINT (80.1976928 12.9682824)
2230781302,12.9683158,80.1989993,,3,,POINT (80.1989993 12.9683158)
2230781305,12.968576,80.2013368,,1,,POINT (80.2013368 12.968576)
2230781311,12.9685954,80.2004494,,4,,POINT (80.2004494 12.9685954)
2230781314,12.968635,80.2000499,,3,,POINT (80.2000499 12.968635)
2230781317,12.9687149,80.1990237,,3,,POINT (80.1990237 12.9687149)
2230781320,12.9689764,80.201327,,1,,POINT (80.201327 12.9689764)
2230781322,12.9690193,80.2004613,,3,,POINT (80.2004613 12.9690193)
2230781324,12.969086,80.1990966,,3,,POINT (80.1990966 12.969086)
2230781326,12.9697534,80.2159034,,3,,POINT (80.2159034 12.9697534)
2230781347,12.9726705,80.2132621,,1,,POINT (80.2132621 12.9726705)
2230781350,12.9725725,80.2130157,,1,,POINT (80.2130157 12.9725725)
2230781355,12.9733807,80.2132767,,3,,POINT (80.2132767 12.9733807)
2230781356,12.9744913,80.202408,,1,,POINT (80.202408 12.9744913)
2230781358,12.9746271,80.2006919,,3,,POINT (80.2006919 12.9746271)
2230781361,12.9749746,80.2024322,,3,,POINT (80.2024322 12.9749746)
2230781363,12.975,80.2021115,,3,,POINT (80.2021115 12.975)
2230781364,12.9751908,80.2006345,,4,,POINT (80.2006345 12.9751908)
2230781367,12.9753342,80.2118168,,1,,POINT (80.2118168 12.9753342)
2230781369,12.9754002,80.2125753,,3,,POINT (80.2125753 12.9754002)
2230781372,12.9756989,80.2137324,,1,,POINT (80.2137324 12.9756989)
2230781378,12.9759882,80.2137668,,3,,POINT (80.2137668 12.9759882)
2230781395,12.9768061,80.1997181,,3,,POINT (80.1997181 12.9768061)
2230781397,12.9773119,80.2037274,,1,,POINT (80.2037274 12.9773119)
2230781401,12.9775928,80.2022056,,3,,POINT (80.2022056 12.9775928)
2230781425,12.9802847,80.197806,,1,,POINT (80.197806 12.9802847)
2230781440,12.9810786,80.1992286,,3,,POINT (80.1992286 12.9810786)
2230781443,12.9811597,80.1979127,,3,,POINT (80.1979127 12.9811597)
2230781446,12.9822832,80.199979,,3,,POINT (80.199979 12.9822832)
2230781449,12.982874,80.2000656,,1,,POINT (80.2000656 12.982874)
2230781452,12.9833068,80.2128493,,1,,POINT (80.2128493 12.9833068)
2230785698,12.9826813,80.2194177,,3,,POINT (80.2194177 12.9826813)
2230812036,12.9733578,80.2477535,,4,,POINT (80.2477535 12.9733578)
2230812037,12.9737129,80.2461242,,3,,POINT (80.2461242 12.9737129)
2230812039,12.9755149,80.2370225,,3,,POINT (80.2370225 12.9755149)
2230812041,12.9757993,80.2373838,,3,,POINT (80.2373838 12.9757993)
2230812043,12.9758111,80.2370082,,3,,POINT (80.2370082 12.9758111)
2230812045,12.975995,80.2362685,,3,,POINT (80.2362685 12.975995)
2230812046,12.9760418,80.2336783,,3,,POINT (80.2336783 12.9760418)
2230812050,12.9761858,80.2374351,,3,,POINT (80.2374351 12.9761858)
2230812057,12.9763076,80.2333762,,3,,POINT (80.2333762 12.9763076)
2230812058,12.9764082,80.2374624,,3,,POINT (80.2374624 12.9764082)
2230812067,12.9768882,80.2375207,,3,,POINT (80.2375207 12.9768882)
2230812071,12.9773607,80.2343061,,3,,POINT (80.2343061 12.9773607)
2230831757,12.9647594,80.2577937,,1,,POINT (80.2577937 12.9647594)
2237512865,13.0296495,80.2330505,,3,,POINT (80.2330505 13.0296495)
2237512980,13.0311621,80.2371576,,3,,POINT (80.2371576 13.0311621)
2237512996,13.0313106,80.2369888,,3,,POINT (80.2369888 13.0313106)
2237512997,13.0313325,80.2372251,,3,,POINT (80.2372251 13.0313325)
2237513004,13.0313997,80.237122,,3,,POINT (80.237122 13.0313997)
2237513028,13.0332105,80.2419746,,1,,POINT (80.2419746 13.0332105)
2237592459,13.0211986,80.2257563,,3,,POINT (80.2257563 13.0211986)
2237592486,13.0295237,80.2307557,,4,,POINT (80.2307557 13.0295237)
2237592490,13.0300849,80.22996,,1,,POINT (80.22996 13.0300849)
2237592494,13.0301476,80.230686,,3,,POINT (80.230686 13.0301476)
2237592500,13.030593,80.2300206,,3,,POINT (80.2300206 13.030593)
2237592502,13.0307619,80.230653,,4,,POINT (80.230653 13.0307619)
2237592504,13.0314788,80.2306952,,3,,POINT (80.2306952 13.0314788)
2237592506,13.0319784,80.23057,,3,,POINT (80.23057 13.0319784)
2237592508,13.0322737,80.2306329,,3,,POINT (80.2306329 13.0322737)
2237592510,13.0330157,80.2305599,,3,,POINT (80.2305599 13.0330157)
2237592515,13.0335813,80.2305287,,3,,POINT (80.2305287 13.0335813)
2237592529,13.0342627,80.2304553,,4,,POINT (80.2304553 13.0342627)
2237675513,13.0173291,80.2208031,,1,,POINT (80.2208031 13.0173291)
2237675516,13.0175597,80.2209471,,3,,POINT (80.2209471 13.0175597)
2237675517,13.0175539,80.2207022,,1,,POINT (80.2207022 13.0175539)
2237675518,13.0177551,80.2210562,,3,,POINT (80.2210562 13.0177551)
2237675519,13.0177752,80.2207198,,1,,POINT (80.2207198 13.0177752)
2237675521,13.0178496,80.2211172,,3,,POINT (80.2211172 13.0178496)
2237675523,13.017919,80.2181091,,3,,POINT (80.2181091 13.017919)
2237675525,13.017989,80.2207615,,1,,POINT (80.2207615 13.017989)
2237675526,13.0180724,80.21776,,3,,POINT (80.21776 13.0180724)
2237675530,13.0181629,80.2211151,,3,,POINT (80.2211151 13.0181629)
